record_id,ticket_id,clientid,client_name_,client_industry,client_country,client_city,contract_type,serviceline,project_code,engagement_start_date,engagement_end_date_,ticket_created_at,ticket_resolved_at,priority,status,category_,assigned_engineer,engineer_email,engineerlevel,engineer_experience_years,billing_rate_(usd),hours_logged,billable_amount_usd,sla_hours,resolution_time_hours,sla_breached,csat_score,customer_comment,year,month,total
29220,TCK-406432,CL1016,Copperleaf Agro,Agriculture,India,Nagpur,managed services,Quality Engineering,PRJ926-2019,11/05/2021,2025-03-04,2022-03-17 15:50:55,2022-03-20 14:41:19,P4,Closed,,Chen Tanaka,,Level 1,na,32.67,,966.71,72,70.84,False,2.6565434396413163,"Root cause was a stale config; please document this, thanks!",2022.0,3.0,
34423,TCK-556509,CL1025,Quarry Construction,Construction,United Arab Emirates,Dubai,Managed Services,Application Development,PRJ877-2024,18-Feb-2020,1685491,2021-11-07 23:40:00,,Low,ON HOLD,CHANGE REQUEST,Emma Rao,emma.rao@acme_itservices.com,Level 2,4.0,53.5,20.51,1096.67,72,,False,2.6565434396413163,The ticket was closed without confirming with us. Please avoid.,2021.0,11.0,1097.285
32915,TCK-897170,CL1016,Copperleaf Agro,Agriculture,India,Nagpur,staff aug,INFRASTRUCTURE MANAGEMENT,PRJ115-2020,05/21/2022,26-Dec-2024,2022-08-10 06:34:00,10/08/2022 22:13,Medium,RESOLVED,PROBLEM,Ingrid Haddad,ingrid.haddad@acme-itservices.com,Architect,14 yrs,96.31,11.33,1091.19,24,15.66,False,4.0,"Thanks,
issue is fixed now.",2022.0,8.0,1091.1923
39505,TCK-912498,CL1005,Saffron Telecom,Telecom,India,Bengaluru,FIXED BID,Application Support,PRJ428-2024,09-Sep-2022,2024-11-30,2023-08-29 16:27:00,01-Sep-2023 07:23,3, resolved,INCIDENT,Rohit Weber,rohit.weber@acme-itservices.com,Level 2,4.3,52.4,59.91,3136.29,24,62.93,True,2.6565434396413163,"No update provided, SLA clearly missed.",2023.0,8.0,3139.2839999999997
41730,TCK-939070,CL1026,Beacon Public Services,Public Sector,United States,Sacramento,Managed Svcs,cybersecurity,PRJ559-2020,"Feb 02, 2020",2020-09-16,2020-04-08 13:35:48,08/04/2020 15:38,Critical,CLOSED,service request,Ananya Reddy,ananya.reddy@acmeit.co,LEVEL-2,4.4,,1.0,33.4,4,2.05,False,4.0,"Called three times, no response until escalation. Poor experience.",2020.0,4.0,
44539,TCK-248851,CL1009,Kite Foods,FMCG,India,PUNE,fixed bid,ERP Services,PRJ330-2020,20201026,2023-03-30,2021-12-30 20:25:00,,p4,Open,PROBLEM,SOFIA BROWN,sofia.brown@acmeit.co,L4,na,0.0,22.97,0.0,72 hours,,False,2.6565434396413163,,2021.0,12.0,0.0
16768,TCK-405374,CL1009,Kite Foods,FMCG,India,Pune,fixed bid,Infrastructure Management,PRJ391-2023,"Feb 26, 2023",na,2023-06-15 15:57:00,,High,in progress,Enh,KARAN WEBER,karan.weber@acmeit.co,,3.1,29.01,-12.0,-362.62,8,,True,2.6565434396413163,"Root cause was a stale config; please document this, thanks!",2023.0,6.0,-348.12
4955,TCK-438218,CL1008,Meridian Insurance,Insurance,Australia,Sydney,Retainer,Infrastructure Management,PRJ936-2025,"Jan 16, 2022",20220911,2022-08-21 07:50:00,,p4,Open,Change Request,Yuki Haddad,yuki.haddad[at]acme_itservices.com,Level 1,1.0,27.9,,687.7,72,,False,2.6565434396413163,Escalated to the account manager; response after that was good.,2022.0,8.0,
8919,TCK-842051,CL1010,Atlas Manufacturing,Manufacturing,Mexico,Monterrey,retainer,cybersecurity,PRJ103-2021,01/28/2022,1696377,,,P1 - Critical,Cancelled,change request,Meera Horvath,meera.horvath@acmeit.co,l1,3.1,28.21,,941.37,4,,False,2.6565434396413163,"Very responsive team, resolved before the SLA clock ran out.",,,
41149,TCK-124394,CL1024,Sundial Apparel,Apparel,Bangladesh,Dhaka,MANAGED SERVICES,Network Operations,PRJ555-2019,2020-09-16,20220711,2021-08-10 06:47:00,--,Low,open,INCIDENT,Ava Berg,ava.berg@acme_itservices.com,L2,6.0,50.17,34.0,,72,,False,2.6565434396413163,Escalated to the account manager; response after that was good.,2021.0,8.0,1705.78
17216,TCK-881165,CL1009,Kite Foods,FMCG,	India,Pune,MANAGED SERVICES,Service Desk,PRJ613-2022,27/05/2022,17/12/2024,2022-07-13 01:01:00,,high,Pending Customer, ,Tomas Horvath,tomas.horvath@acme_itservices.com,l3,9.0,88.9,14.92,1326.24,8,,False,2.6565434396413163,Patch deployed in the maintenance window; downtime was 12 mins.,2022.0,7.0,1326.3880000000001
3407,TCK-419987,CL1001,Helios Retail Group,Retail,UK,MANCHESTER,TIME & MATERIAL,Data & Analytics,PRJ186-2020,"Nov 11, 2021",06-Oct-2022,2022-06-16 20:07:00,,Medium,OPEN,ENHANCEMENT,  Daniel Kulkarni,daniel.kulkarni@acme_itservices.com,Level 3,8.1,80.75,19.17,1548.0,24,,True,2.6565434396413163,"	Data refresh job failed again, third time this month.",2022.0,6.0,1547.9775000000002
15153,TCK-689702,CL1003,Auric Motors,Automotive,Germany,München,RETAINER,Application Development,PRJ744-2023,20190101,"Mar 31, 2022",2020-05-12 23:58:00,2020-05-13T16:52:12,,Resolved ,Change Request,Divya Tanaka,divya.tanaka@acmeit.co,L2,6.6,46.61,17.86,832.45,8,16.90,True,3.0,The ticket was closed without confirming with us. Please avoid.,2020.0,5.0,832.4545999999999
11907,TCK-141022,CL1009,Kite Foods,FMCG,India,Pune,managed services,ERP Services,PRJ730-2025,05-Jul-2022,,2023-05-14 19:36:00,15-May-2023 20:51,low,Auto-Closed,Incident,Mia Taylor,mia.taylor@acme_itservices.com,L2,4.9,43.71,9.21,402.57,72,25.26,False,2.6565434396413163,"Report was wrong, numbers did not tie out, had to redo manually.",2023.0,5.0,402.56910000000005
3399,TCK-107164,CL1013,Granite Capital,Financial Services,United Kingdom,London,Staff Augmentation,QUALITY ENGINEERING,PRJ842-2019,27-May-2020,"Jul 31, 2021",2021-05-13 11:49:00,18-May-2021 10:35,Low,RESOLVED,Prob,Lars Menon,lars.menon[at]acme-itservices.com,Tier 3,,81.96,54.0,,72,118.77,True,2.6565434396413163,"Fix applied, but the workaround was manual, needs permanent solution.",2021.0,5.0,4425.839999999999
7478,TCK-816214,CL1005,Saffron Telecom,Telecom,India,Bengaluru,Staff Augmentation,Network Operations,PRJ301-2022,2019-12-30,,2020-08-29 09:22:19,,MEDIUM,cancelled,,MIA IYER,mia.iyer@acme_itservices.com,LEVEL-2,,52.93,,390.09,24,,True,2.6565434396413163,"Data refresh job failed again, third time this month.  ",2020.0,8.0,
25720,TCK-906373,CL1003,Auric Motors,Automotive,Germany,München,managed services,ERP Services,PRJ713-2020,20190320,04/19/2021,2020-08-14 07:22:00,15/08/2020 09:00,MEDIUM,CLOSED,Service Request,Karan Smith,karan.smith@acme-itservices.com,Tier 2,3 yrs,39.27,20.0,787.0,24,25.63,True,2.6565434396413163,"Ticket bounced between L1 and L2, took far too long, not happy.",2020.0,8.0,785.4000000000001
3952,TCK-297621,CL1000,Northwind Bank,Banking,United States,Charlotte,time & material,Data & Analytics,PRJ757-2025,27/01/2019,07/03/2022,2019-10-30 17:36:00,,2,OPEN,CR,Elena Patel,elena.patel@ACME-ITSERVICES.COM,Tier 2,4.7,53.55,6.0,539.17,,,False,2.6565434396413163," No update provided, SLA clearly missed. ",2019.0,10.0,321.29999999999995
41771,TCK-532903,CL1016,Copperleaf Agro,Agriculture,India,Nagpur,retainer,CLOUD & DEVOPS,PRJ463-2024,1568419,"Aug 14, 2022",2022-01-23 02:32:31,,Critical,Pending Customer,Inc.,Elena Roberts, ,Level 3,9.7,83.95,11.56,970.5,4,-0.50,False,2.6565434396413163,,2022.0,1.0,970.4620000000001
18104,TCK-563572,CL1024,Sundial Apparel,Apparel,Bangladesh,Dhaka,time & material,Service Desk,PRJ723-2019,"Jun 21, 2022",na,2023-03-08 18:40:31,,MEDIUM,IN PROGRESS,Enhancement,Divya Wilson,divya.wilson@acme_itservices.com,Level 2,,43.84,,1020.6,24,,True,2.6565434396413163,"Called three times, no response until escalation. Poor experience.",2023.0,3.0,
12920,TCK-302471,CL1014,Tidewater Utilities,utilities,united states,Portland,Time & Material,Network Operations,PRJ527-2023,02-Nov-2021,17/03/2022,2022-02-15 22:01:00,1644995064,P1 - Critical, resolved,Incident,Elena Silva,elena.silva@acmeit.co,L1,0.0,28.4,5.85,,4,9.05,True,1.0,na,2022.0,2.0,166.14
7952,TCK-918562,CL1016,Copperleaf Agro,Agriculture,India,Nagpur,MANAGED SERVICES,Service Desk,PRJ683-2024,06-Feb-2022,20220614,2022-02-28 13:34:00,1646100226,high,Closed ,PROBLEM,Ananya Wilson,,l1,2 yrs,26.24,13.0,336.13,8,12.48,True,2.6565434396413163,,2022.0,2.0,341.12
16461,TCK-287936,CL1025,Quarry Construction,Construction,United Arab Emirates,Dubai,fixed bid,Infrastructure Management,PRJ535-2024,23/02/2020,"Aug 22, 2022",2022-05-07 04:50:24,07/05/2022 16:00,P1 - Critical,Auto-Closed,ENHANCEMENT,Sofia Kulkarni,sofia.kulkarni@ACME-ITSERVICES.COM,l2,3.1,48.1,10.91,525.21,4,11.17,True,2.6565434396413163,"""Excellent support"", said our ops lead. Will recommend.",2022.0,5.0,524.7710000000001
,TCK-862750,CL1020,Fjord Maritime,shipping,Norway,Bergen,MANAGED SERVICES,Quality Engineering,PRJ435-2024,01/17/2019,2021-01-13,2019-09-21 08:52:20,1569097700,low,Auto-Closed,change request,OMAR DAVIES,omar.davies@acmeit.co,Tier 2,3.4,54.36,8.0,441.95,72,11.60,False,1.0," ""Excellent support"", said our ops lead. Will recommend. ",2019.0,9.0,434.88
23255,TCK-388132,CL1027,Willow Biotech,Biotechnology,France,Lyon,TIME & MATERIAL,Service Desk,PRJ671-2025,"Jan 10, 2022",20220606,,05-Jun-2022 16:41,p1,Closed,Enhancement,Vikram Nakamura,vikram.nakamura@ACME-ITSERVICES.COM,,9.7,85.0,3.81,323.7,4,3.60,False,1.0,Issue recurred after 2 days - reopening may be required.,,,323.85
19494,TCK-472987,CL1029,Palisade Realty,Real Estate,United States,Denver,FIXED BID,Service Desk,PRJ640-2022,06/24/2019,2020-06-22,2020-04-04 14:07:00,04/20/2020 12:13 PM,high,closed,Problem,Rohit Menon,rohit.menon@acmeit.co,l2,3.0,40.59,373.68,15167.67,8 hours,382.10,True,1.0,"Report was wrong, numbers did not tie out, had to redo manually.",2020.0,4.0,15167.6712
9794,TCK-988495,CL1025,Quarry Construction,Construction, United Arab Emirates ,Dubai,Fixed-Bid,Infrastructure Management,PRJ239-2024,02/02/2020,2021-05-20,,,1,WIP,ENHANCEMENT,Rafael Gupta,rafael gupta@acme-itservices.com,na,8.0,70.87,11.38,806.5,4,,False,2.6565434396413163,  Escalated to the account manager; response after that was good.,,,806.5006000000001
34918,TCK-996806,CL1016,Copperleaf Agro,Agriculture,India,Nagpur,Managed Svcs,network operations,PRJ268-2022,30-Oct-2019,03/17/2020,,,low,open ,problem,Lars Rao,lars.rao@acmeit.co,L4,14.5,89.1,33.67,3001.01,72,,True,2.6565434396413163,"Data refresh job failed again, third time this month.",,,2999.997
8055,TCK-696628,CL1018,Halcyon Hotels,Hospitality,Spain,Barcelona,Managed Services,Cloud & DevOps,PRJ382-2025,"Feb 14, 2022","Aug 05, 2023",2023-05-24 02:03:55,2023-05-24T03:42:55,p1,Resolved,SERVICE REQUEST,	Elena Smith,elena.smith@acme-itservices.com,Tier 1,-1.0,27.87,0.58,16.16,4,1.65,False,1.0,"No update provided, SLA clearly missed.",2023.0,5.0,16.1646
37538,TCK-525963,CL1012,Orchid Airlines,Aviation,Singapore,Singapore,Fixed-Bid,Service Desk,PRJ497-2025,"Jan 10, 2020",2023-03-14,2023-01-24 19:42:00,25/01/2023 05:55,P2,closed,Service Request,Chen Johnson,chen.johnson@ACME-ITSERVICES.COM,Level 1,4.1,30.09,,146.8,8,10.23,True,4.0,,2023.0,1.0,
32466,TCK-212040,CL1016,Copperleaf Agro,Agriculture,India,  Nagpur ,MANAGED SERVICES,infrastructure management,PRJ775-2025,2019-06-08,"Nov 18, 2020",2019-08-31 10:10:00,2019-08-31T23:57:26,MEDIUM,Closed,problem,Ethan Wilson,ethan.wilson@acme_itservices.com,LEVEL-1,0.8,31.26,,142.86,24, ,False,2.6565434396413163,"Network latency persists in the Mumbai office, needs deeper analysis.",2019.0,8.0,
19100,TCK-316040,CL1019,Redstone Defence,Aerospace,US,Huntsville,RETAINER,Cloud & DevOps,PRJ884-2024,1556668,31-Dec-2022,2021-01-21 12:02:00,2021-01-22T23:20:26,3,resolved,Enhancement,Meera Zhang,meera.zhang@acme_itservices.com,LEVEL-1,3.4,31.92,,1048.89,24,,True,2.0,"No update provided, SLA clearly missed.",2021.0,1.0,
22285,TCK-123105,CL1022,Marlowe Legal,Legal,United Kingdom,Leeds,managed services,Service Desk,PRJ760-2021,20220917,2024-07-22,2023-04-05 21:19:00,05-May-2023 05:04,high,closed,Service Request,	Lars Patel,lars.patel@acme_itservices.com,l3,6.9,86.23,7.0,589.8,8 hours,7.74,False,5.0,"Root cause was a stale config; please document this, thanks!",2023.0,4.0,603.61
19513,TCK-572139,CL1012,Orchid Airlines,AVIATION,Singapore,Singapore,time & material,Service Desk,PRJ484-2022,11/10/2021,20220923,2022-02-18 01:38:00,1646026722,P2,Auto-Closed,Enh,KARAN BERG,karan.berg@acme-itservices.com,Level 3,120.0,83.3,5000.0,,8,244.01,True,2.0,"Access request fulfilled, however the approval chain is too slow.",2022.0,2.0,416500.0
20386,TCK-808862,CL1003,Auric Motors,AUTOMOTIVE,Germany,München,managed services,Network Operations,PRJ133-2019,02/15/2019,14-May-2022,2021-02-15 17:55:00,,P3, Open,CHANGE REQUEST,Ingrid Tanaka  ,ingrid.tanaka@ACME-ITSERVICES.COM,Tier 4,14.7,89.14,4.71,419.85,24,,True,2.6565434396413163,"Data refresh job failed again, third time this month.",2021.0,2.0,419.8494
21588,TCK-432944,CL1018,Halcyon Hotels,Hospitality,Spain,Barcelona,TIME & MATERIAL,Application Development,PRJ690-2019,"Apr 24, 2021",09-Nov-2024,2022-05-12 19:59:00,2022-05-13 19:08:57,P3,CLOSED,PROBLEM,Hannah Wang,hannah.wang@acme-itservices.com,Tier 4,12.2,137.42,13.3,1827.69,24,23.16,False,5.0,"Very responsive team, resolved before the SLA clock ran out.",2022.0,5.0,1827.686
37203,TCK-251559,CL1023,Everline Education,education,Canada,toronto,staff aug,Cybersecurity,PRJ791-2022,01/14/2019,"Mar 07, 2021",2020-03-02 22:55:42,,p1,Cancelled,CHANGE REQUEST,Nathan Fischer,nathan.fischer@acmeit.co,L2,5.5,50.5,30.55,1542.8,4,,True,2.6565434396413163,"No update provided, SLA clearly missed.",2020.0,3.0,1542.775
8277,TCK-738345,CL1004,Blue Harbour Logistics,Logistics,	Netherlands,rotterdam,managed services,Data & Analytics,PRJ659-2025,11/07/2023,24/04/2027,2025-10-24 04:00:00,2025-10-25T12:39:20,Low,Resolved ,Enhancement,Nathan Berg,nathan.berg@acme-itservices.com,Tier 4,12.6,123.3,,1773.05,72,32.64,False,4.0,"Great turnaround, engineer explained the RCA clearly.",2025.0,10.0,
43384,TCK-338022,CL1011,Lumen Media,Media,U.S.A.,Austin,MANAGED SERVICES,Service Desk,PRJ531-2022,20211226,,,,Critical,OPEN,ENHANCEMENT,Hiro Davies,hiro.davies@acmeit.co,l1,4 yrs,26.5,9.72,,4,,True,2.6565434396413163,"Ticket bounced between L1 and L2, took far too long, not happy.",,,257.58000000000004
8108,TCK-689241,CL1029,Palisade Realty,Real Estate,united states,DENVER,TIME & MATERIAL,Service Desk,PRJ878-2023,20220508,20230506,2022-10-16 07:30:00,1665910404,p1,Closed ,SERVICE REQUEST,Diego Sharma,diego.sharma@acme-itservices.com,,3.7,22.6,,19.89,4,1.38,False,3.0,"Network latency persists in the Mumbai office, needs deeper analysis.",2022.0,10.0,
11048,TCK-147191,CL1008,Meridian Insurance,Insurance, Australia ,sydney,FixedBid,Data & Analytics,PRJ648-2022,1690156, ,2023-12-23 20:04:00,2023-12-25 06:22:01,Medium,Resolved ,CR,Diego Thomas,diego.thomas@acmeit.co,Tier 2,3.7,42.74,23.54,1006.1,24,34.30,True,2.6565434396413163,"Called three times, no response until escalation. Poor experience.",2023.0,12.0,1006.0996
21884,TCK-579934,CL1027,Willow Biotech,Biotechnology,France,Lyon,STAFF AUGMENTATION,Application Support,PRJ198-2019,"May 20, 2023",07/31/2025,2023-08-22 19:38:16,,p3,Open,Enhancement,Aarav Evans,aarav.evans@ACME-ITSERVICES.COM,L4,11.9,97.4,,2962.91,24 hours,na,False,2.6565434396413163,"Great turnaround, engineer explained the RCA clearly.",2023.0,8.0,
6292,TCK-675544,CL1006,Cascade Energy,Energy,Canada,Calgary,Retainer,Network Operations,PRJ331-2021,01/08/2021,31-Mar-2023,2022-01-16 16:10:00,1642385202,MEDIUM,resolved,SR,Ingrid Iyer,,l3,8.0,84.68,9.3,787.5,24,,False,1.0,"Very responsive team, resolved before the SLA clock ran out.",2022.0,1.0,787.5240000000001
44616,TCK-335368,CL1009,Kite Foods,Fmcg,India,pune,T&M,Application Support,PRJ319-2022,20230401,31/05/2024,2023-05-31 06:12:00,,3,In Progress,Problem,Aarav Nair,aarav.nair@acmeit.co,Level 2,5.4,40.52,33.37,1352.15,24,,True,2.6565434396413163,,2023.0,5.0,1352.1524
4890,TCK-533237,CL1015,Sierra Mining,Mining,Brazil,São Paulo,fixed bid,Quality Engineering,PRJ906-2019,08/02/2020,04/17/2021,2020-04-10 08:07:02,2020-04-10 22:32:50,medium,Resolved ,incident,Ethan Muller,ethan.muller@ACME-ITSERVICES.COM,LEVEL-2,5.5,47.1,,,24,14.43,False,2.6565434396413163,Patch deployed in the maintenance window; downtime was 12 mins.,2020.0,4.0,
43544,TCK-900503,CL1014,Tidewater Utilities,Utilities, United States ,Portland,FixedBid,ERP Services,PRJ948-2023,1558224,"Nov 15, 2020",2020-08-21 14:43:34,2020-08-22T11:03:58,2,RESOLVED,Enh,TOMAS MOREAU,tomas moreau@ACME-ITSERVICES.COM,Architect,12.1,99.7,9.32,929.39,8,20.34,True,2.0,,2020.0,8.0,929.2040000000001
37468,TCK-524286,CL1015,Sierra Mining,Mining,Brazil,São Paulo,FixedBid,Service Desk,PRJ628-2020,21/12/2019,20220117,,2021-01-01T15:08:40,2,RESOLVED,Problem,Fatima Roberts,fatima.roberts@acme_itservices.com,Level 2,2.4,42.54,4.4,187.18,8 hours,5.18,False,2.6565434396413163, ,,,187.17600000000002
6535,TCK-980629,CL1019,Redstone Defence,Aerospace,united states,Huntsville,Time and Material,Cybersecurity,PRJ953-2023,20220423,06/11/2024,2023-06-14 14:11:00,,P1, Open,Problem,Wei Patel,wei.patel@acme-itservices.com,Level 4,10.5,102.27,,2822.7,4,,True,2.6565434396413163,"Access request fulfilled, however the approval chain is too slow.",2023.0,6.0,
24409,TCK-670020,CL1015,Sierra Mining,Mining,Brazil,São Paulo,time & material,Application Support,PRJ638-2020,10/16/2022,20230919,2023-05-03 11:47:00,03/06/2023 05:05 AM,MEDIUM,CLOSED,Problem,Ethan Patel,ethan.patel@acmeit.co,Tier 1,-1.0,,,371.57,,17.31,False,4.0,,2023.0,5.0,
24472,TCK-730022,CL1015,Sierra Mining,Mining,Brazil,São Paulo,Retainer,Data & Analytics,PRJ619-2020,"Sep 11, 2020",--,,09/11/2020 02:35,Critical,CLOSED,PROBLEM,Samuel Rao,samuel.rao@ACME-ITSERVICES.COM,L1,3.3,24.06,,113.1,4,6.80,True,2.0,"Network latency persists in the Mumbai office, needs deeper analysis.",,,
41894,TCK-437946,CL1026,Beacon Public Services,Public Sector,United States  ,Sacramento,managed services,Cybersecurity,PRJ292-2024,30/10/2022,13/08/2024,2023-07-20 14:51:00,,4,Open,INCIDENT,lucas menon,lucas.menon@acme_itservices.com,Tier 2,,46.13,,1007.48,72,,False,2.6565434396413163,"Report was wrong, numbers did not tie out, had to redo manually.",2023.0,7.0,
22900,TCK-668351,CL1026,Beacon Public Services,Public Sector,United States,Sacramento,retainer,Network Operations,PRJ965-2022,20191207,1679529,2020-01-25 23:33:00,,,Resolved,incident,,rafael.dubois@acmeit.co,LEVEL-1,0.9,31.0,,66.65,4,2.53,False,2.0,--,2020.0,1.0,
849,TCK-837981,CL1004,Blue Harbour Logistics,Logistics,Netherlands,Rotterdam,Fixed-Bid,Service Desk,PRJ425-2025,11/14/2023,21-Oct-2026,2024-06-09 09:52:25,2024-06-09T15:45:49,Critical,Resolved ,Problem,Rafael Fischer,rafael.fischer@ACME-ITSERVICES.COM,Tier 4,missing,106.5,3.42,364.09,4,5.89,True,2.0,The ticket was closed without confirming with us. Please avoid.,2024.0,6.0,364.23
18958,TCK-951059,CL1010,Atlas Manufacturing,Manufacturing,Mexico,Monterrey,time & material,Application Support,PRJ140-2021,10/07/2020,02/05/2022,2021-09-04 00:36:00,,CRITICAL,IN PROGRESS,Prob,Noah Bose,noah.bose@acme-itservices.com,Level 4,11.8,116.66,27.0,3207.0,4,,False,2.6565434396413163,"Network latency persists in the Mumbai office, needs deeper analysis.",2021.0,9.0,3149.8199999999997
,TCK-270665,CL1012,Orchid Airlines,Aviation,Singapore,Singapore,Managed Svcs,Cybersecurity,PRJ245-2025,,10-Mar-2026,2025-11-22 13:27:00,24/11/2025 23:58,Medium,CLOSED,Problem,ingrid zhang,ingrid.zhang@acme_itservices.com,LEVEL-2,3.1,50.6,47.02,2379.21,24,58.53,True,3.0,Escalated to the account manager; response after that was good.,2025.0,11.0,2379.2120000000004
8290,TCK-483582,CL1024,Sundial Apparel,apparel,Bangladesh,Dhaka,Fixed Bid,Quality Engineering,PRJ150-2022,1573948,1585353,2020-03-10 12:39:03,1584054471,p3,closed,Svc Request,Samuel Horvath,samuel.horvath@acme-itservices.com,Tier 3,7.8,76.09,59.8,4550.2,24,58.48,True,4.0,"Fix applied, but the workaround was manual, needs permanent solution.",2020.0,3.0,4550.182
12206,TCK-342991,CL1017,Nimbus Cloudworks,Technology,Ireland,Dublin,staff aug,Application Support,PRJ547-2023,20220413,1731974,,,2,in progress,,Aarav Kowalski,aarav.kowalski@ACME-ITSERVICES.COM,Architect,14.7,119.74,35.54,4255.56,8,,False,2.6565434396413163,"Called three times, no response until escalation. Poor experience.",,,4255.5596
1312,TCK-413227,CL1015,Sierra Mining,Mining,Brazil,São Paulo,Staff Augmentation,Network Operations,PRJ453-2023,"Jan 28, 2023",20230615,,,CRITICAL,in progress,PROBLEM,Diego Menon,diego.menon@acme-itservices.com,Tier 1,4.4,23.37,38.19,892.5,4,,False,2.6565434396413163,"""Excellent support"", said our ops lead. Will recommend.",,,892.5003
21012,TCK-923558,CL1027,Willow Biotech,Biotechnology,France,Lyon,Fixed Bid,Data & Analytics,PRJ552-2022,20220409,07/25/2022,2022-04-29 23:31:00,30/04/2022 13:58,P2,CLOSED,change request,yuki bose,yuki bose@acme_itservices.com,L2,4 yrs,52.5,,563.0,8 hours,14.46,True,1.0,"Network latency persists in the Mumbai office, needs deeper analysis.",2022.0,4.0,
5525,TCK-651905,CL1023,Everline Education,Education,Canada,Toronto,STAFF AUGMENTATION,Infrastructure Management,PRJ469-2023,12/01/2019,06-Apr-2021,2020-06-10 07:14:00,10/06/2020 13:02,High,RESOLVED,SR,Ananya Tanaka,ananya.tanaka@acme-itservices.com,LEVEL-3,7.6,85.62,5.02,429.81,8,5.80,False,2.6565434396413163,"Data refresh job failed again, third time this month.",2020.0,6.0,429.81239999999997
33807,TCK-341113,CL1003,Auric Motors,Automotive,Germany,München,Time and Material,ERP Services,PRJ711-2024,2020-06-23,20220220,2021-04-09 07:45:00,,2,On-Hold,Enhancement,Divya Gupta,divya.gupta@ACME-ITSERVICES.COM,Architect,11.0,106.26,27.04,2873.27,8,,False,2.6565434396413163,"Data refresh job failed again, third time this month.",2021.0,4.0,2873.2704
17523,TCK-342926,CL1019,Redstone Defence,Aerospace,United States,Huntsville,time & material,Service Desk,PRJ553-2022,"Apr 12, 2022",18-May-2024,,,4,In-Progress,problem,Rohit Moreau,rohit.moreau@acmeit.co,Level 3,7.9,89.93,16.76,1507.2,72,,True,2.6565434396413163,"Root cause was a stale config; please document this, thanks!",,,1507.2268000000004
